window_id,recording_id,true_family,predicted_family,action,classifier_confidence,memory_support,combined_support,novelty_score,classifier_memory_agree,used_repeat,fold_id,strategy,unknown_family,is_unknown
testing/mango/mango_6.csv#128:256,testing/mango/mango_6.csv,fruits,fruits,recognize,0.5731485728998785,0.36028125895027446,0.45441686743553145,0.5455831325644686,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mango/mango_6.csv#256:384,testing/mango/mango_6.csv,fruits,herbs,recognize,0.632175042115506,0.4448343084791524,0.3818126448485488,0.6181873551514512,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mango/mango_6.csv#384:512,testing/mango/mango_6.csv,fruits,herbs,recognize,0.5703507758660237,0.39588720373379743,0.34212849495549624,0.6578715050445038,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mint/mint_6.csv#0:128,testing/mint/mint_6.csv,herbs,vegetables,recognize,0.9742842578122467,0.07640514162686558,0.2728375463585801,0.7271624536414198,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mint/mint_6.csv#128:256,testing/mint/mint_6.csv,herbs,vegetables,recognize,0.6292394919540418,0.26005608025345195,0.4045213910515013,0.5954786089484987,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mint/mint_6.csv#256:384,testing/mint/mint_6.csv,herbs,vegetables,recognize,0.9764884944066167,0.08461663038858777,0.2874494146974616,0.7125505853025385,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mint/mint_6.csv#384:512,testing/mint/mint_6.csv,herbs,vegetables,recognize,0.6568177615789924,0.2663022322574343,0.301121901414615,0.6988780985853851,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mugwort/mugwort_6.csv#0:128,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.6748788132817716,0.41029193739405984,0.5262103531930762,0.4737896468069238,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mugwort/mugwort_6.csv#128:256,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.49968511994915427,0.33786034886744065,0.41088172136259626,0.5891182786374037,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mugwort/mugwort_6.csv#256:384,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.6799202588423883,0.38065577957651187,0.5087392025188476,0.49126079748115237,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/mugwort/mugwort_6.csv#384:512,testing/mugwort/mugwort_6.csv,herbs,herbs,recognize,0.6156367874065443,0.41339585974226384,0.504481614153473,0.49551838584652697,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/oregano/oregano_6.csv#0:128,testing/oregano/oregano_6.csv,herbs,herbs,abstain_unknown,0.9819417488817791,0.00196796947377408,0.043959428872810374,0.9560405711271897,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/oregano/oregano_6.csv#128:256,testing/oregano/oregano_6.csv,herbs,herbs,abstain_unknown,0.9563820045172667,0.008256078335134927,0.06397865366792228,0.9360213463320777,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/oregano/oregano_6.csv#256:384,testing/oregano/oregano_6.csv,herbs,herbs,abstain_unknown,0.7235282214285242,0.01871642802606843,0.11636951439787087,0.8836304856021291,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/oregano/oregano_6.csv#384:512,testing/oregano/oregano_6.csv,herbs,herbs,abstain_unknown,0.8054268811695953,0.028512629867465382,0.15154154066821313,0.8484584593317869,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/peach/peach_6.csv#0:128,testing/peach/peach_6.csv,fruits,fruits,abstain_unknown,0.901488010444895,0.0029701581440063486,0.05174516359957697,0.9482548364004231,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/peach/peach_6.csv#128:256,testing/peach/peach_6.csv,fruits,fruits,abstain_unknown,0.9382816166914615,0.00864371224475183,0.09005685037364747,0.9099431496263526,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/peach/peach_6.csv#256:384,testing/peach/peach_6.csv,fruits,fruits,abstain_unknown,0.9999640290073896,0.0017540668011053631,0.04188082742235906,0.9581191725776409,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/peach/peach_6.csv#384:512,testing/peach/peach_6.csv,fruits,vegetables,abstain_unknown,0.863729078474079,0.0005818956768415685,0.016141497834803786,0.9838585021651962,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pear/pear_6.csv#0:128,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.49224098249714465,0.2784257712875514,0.26654841021742975,0.7334515897825702,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pear/pear_6.csv#128:256,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.5590043387211039,0.5103596713839048,0.38457253085107157,0.6154274691489284,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pear/pear_6.csv#256:384,testing/pear/pear_6.csv,fruits,fruits,recognize,0.4972308482431507,0.48255200005492327,0.4898364424057671,0.5101635575942329,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pear/pear_6.csv#384:512,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.4947946010132668,0.38973937462197256,0.31617833962581926,0.6838216603741807,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pineapple/pineapple_6.csv#0:128,testing/pineapple/pineapple_6.csv,fruits,fruits,abstain_unknown,0.787223825961168,0.0618468888870408,0.22065208925693747,0.7793479107430625,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pineapple/pineapple_6.csv#128:256,testing/pineapple/pineapple_6.csv,fruits,fruits,abstain_unknown,0.7982062740685472,0.0644619212423346,0.22683454316779894,0.7731654568322011,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pineapple/pineapple_6.csv#256:384,testing/pineapple/pineapple_6.csv,fruits,fruits,recognize,0.8298798213340076,0.07768143327345164,0.253902055852137,0.746097944147863,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/pineapple/pineapple_6.csv#384:512,testing/pineapple/pineapple_6.csv,fruits,fruits,abstain_unknown,0.5276168998750961,0.05920704198766163,0.17674454997058517,0.8232554500294148,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/potato/potato_6.csv#0:128,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.6802497501867327,0.25648693098384895,0.41770225128424315,0.5822977487157568,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/potato/potato_6.csv#128:256,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.6752075324767796,0.30041433096725434,0.4503798609319275,0.5496201390680725,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/potato/potato_6.csv#256:384,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.8315004676236875,0.2927083237186571,0.49334278959908706,0.5066572104009129,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/potato/potato_6.csv#384:512,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.7941967434573851,0.2655005003927226,0.459194547875088,0.5408054521249119,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/radish/radish_6.csv#0:128,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.7667724078737781,0.4810822291766935,0.43729588642447714,0.5627041135755229,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/radish/radish_6.csv#128:256,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.6012127465840115,0.6039018209430724,0.43384016424365623,0.5661598357563438,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/radish/radish_6.csv#256:384,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.420047173452587,0.6447534005182608,0.37469539048474265,0.6253046095152573,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/radish/radish_6.csv#384:512,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.643231505368491,0.5411899078632602,0.4248063451814981,0.5751936548185019,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/radish/radish_6.csv#512:640,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.6836315627367299,0.46848196251465346,0.40746469627079596,0.592535303729204,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/strawberry/strawberry_6.csv#0:128,testing/strawberry/strawberry_6.csv,fruits,fruits,recognize,0.401654693418097,0.4751221033885436,0.43684668108237573,0.5631533189176243,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/strawberry/strawberry_6.csv#128:256,testing/strawberry/strawberry_6.csv,fruits,fruits,recognize,0.6181467212074211,0.4767922795893939,0.542888187682506,0.457111812317494,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/strawberry/strawberry_6.csv#256:384,testing/strawberry/strawberry_6.csv,fruits,fruits,recognize,0.41423747448923465,0.5823508940953067,0.49115329952733455,0.5088467004726654,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/strawberry/strawberry_6.csv#384:512,testing/strawberry/strawberry_6.csv,fruits,fruits,recognize,0.4650912780390977,0.5011302714846313,0.4827746041672731,0.5172253958327269,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/strawberry/strawberry_6.csv#512:640,testing/strawberry/strawberry_6.csv,fruits,fruits,recognize,0.4907870478778069,0.6654750201198439,0.5714949873455081,0.4285050126544919,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/sweet_potato/sweet_potato_6.csv#0:128,testing/sweet_potato/sweet_potato_6.csv,vegetables,vegetables,abstain_unknown,0.9999873619175192,4.774067928313614e-05,0.0049747819412919725,0.995025218058708,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/sweet_potato/sweet_potato_6.csv#128:256,testing/sweet_potato/sweet_potato_6.csv,vegetables,vegetables,abstain_unknown,0.9987328372660577,2.0259188909677123e-05,0.004498168207222901,0.9955018317927771,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/sweet_potato/sweet_potato_6.csv#256:384,testing/sweet_potato/sweet_potato_6.csv,vegetables,vegetables,abstain_unknown,0.7866729602161333,0.010152644416547755,0.08936895902486176,0.9106310409751383,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/sweet_potato/sweet_potato_6.csv#384:512,testing/sweet_potato/sweet_potato_6.csv,vegetables,vegetables,abstain_unknown,0.9347908337696599,0.03359024922508021,0.17720004819311816,0.8227999518068818,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/tomato/tomato_6.csv#0:128,testing/tomato/tomato_6.csv,vegetables,vegetables,recognize,0.9094413140039369,0.45210318011421285,0.6412186134138873,0.3587813865861127,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/tomato/tomato_6.csv#128:256,testing/tomato/tomato_6.csv,vegetables,vegetables,recognize,0.8105910182621645,0.4461908983726155,0.4330058298489359,0.5669941701510641,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/tomato/tomato_6.csv#256:384,testing/tomato/tomato_6.csv,vegetables,vegetables,recognize,0.8807514566580162,0.5092555048456217,0.6697219779161311,0.3302780220838689,True,False,outer-3-nuts,sentinel_initial,nuts,False
testing/tomato/tomato_6.csv#384:512,testing/tomato/tomato_6.csv,vegetables,vegetables,recognize,0.9005855123843143,0.6016866255066132,0.5300052280017451,0.4699947719982549,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/turnip/turnip_6.csv#0:128,testing/turnip/turnip_6.csv,herbs,fruits,recognize,0.5713468538585348,0.26024608693934953,0.27763519573016854,0.7223648042698314,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/turnip/turnip_6.csv#128:256,testing/turnip/turnip_6.csv,herbs,fruits,recognize,0.4943235983098552,0.42872096203910004,0.33145572715482585,0.6685442728451741,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/turnip/turnip_6.csv#256:384,testing/turnip/turnip_6.csv,herbs,fruits,recognize,0.44747628381894955,0.3924330644422488,0.3017173632155051,0.698282636784495,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/turnip/turnip_6.csv#384:512,testing/turnip/turnip_6.csv,herbs,vegetables,abstain_unknown,0.6808934335995621,0.13610762460581338,0.21918624506349346,0.7808137549365065,False,False,outer-3-nuts,sentinel_initial,nuts,False
testing/almond/almond_6.csv#0:128,testing/almond/almond_6.csv,nuts,herbs,recognize,0.7259593601169365,0.13716174218054078,0.3155532452469941,0.684446754753006,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/almond/almond_6.csv#128:256,testing/almond/almond_6.csv,nuts,herbs,recognize,0.5908123764959248,0.17422778016007476,0.32083629602646785,0.6791637039735321,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/almond/almond_6.csv#256:384,testing/almond/almond_6.csv,nuts,herbs,abstain_unknown,0.4829948517873017,0.14280856800035605,0.1890953630984475,0.8109046369015525,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/almond/almond_6.csv#384:512,testing/almond/almond_6.csv,nuts,herbs,recognize,0.5120965024827315,0.16884953809012618,0.2940531548917276,0.7059468451082724,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/brazil_nut/brazil_nut_6.csv#0:128,testing/brazil_nut/brazil_nut_6.csv,nuts,vegetables,recognize,0.7040476335734561,0.3308283589600956,0.34748405691502987,0.6525159430849701,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/brazil_nut/brazil_nut_6.csv#128:256,testing/brazil_nut/brazil_nut_6.csv,nuts,vegetables,recognize,0.5814293124376579,0.24725956243872219,0.37916217820661174,0.6208378217933883,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/brazil_nut/brazil_nut_6.csv#256:384,testing/brazil_nut/brazil_nut_6.csv,nuts,vegetables,recognize,0.5208675588037506,0.2633044918319543,0.37033331997346947,0.6296666800265305,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/brazil_nut/brazil_nut_6.csv#384:512,testing/brazil_nut/brazil_nut_6.csv,nuts,vegetables,recognize,0.7506067791066994,0.23190475870924857,0.3003956005380691,0.699604399461931,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/cashew/cashew_6.csv#0:128,testing/cashew/cashew_6.csv,nuts,vegetables,abstain_unknown,0.9985465597525428,0.024312486302459347,0.15581126261073555,0.8441887373892645,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/cashew/cashew_6.csv#128:256,testing/cashew/cashew_6.csv,nuts,vegetables,recognize,0.6783281820414169,0.38215291487224756,0.5091415245362727,0.4908584754637273,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/cashew/cashew_6.csv#256:384,testing/cashew/cashew_6.csv,nuts,vegetables,recognize,0.8382504238152255,0.29418556077877556,0.4965895397641078,0.5034104602358922,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/cashew/cashew_6.csv#384:512,testing/cashew/cashew_6.csv,nuts,vegetables,recognize,0.9273748073425543,0.11545439565552196,0.32721475811443884,0.6727852418855611,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/chestnuts/chestnuts_6.csv#0:128,testing/chestnuts/chestnuts_6.csv,nuts,vegetables,abstain_unknown,0.9868175798737978,0.0012885037172540655,0.03565835273703833,0.9643416472629617,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/chestnuts/chestnuts_6.csv#128:256,testing/chestnuts/chestnuts_6.csv,nuts,vegetables,abstain_unknown,0.8822191450633406,0.022885349968447113,0.10230562540387667,0.8976943745961233,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/chestnuts/chestnuts_6.csv#256:384,testing/chestnuts/chestnuts_6.csv,nuts,vegetables,abstain_unknown,0.5688215501021994,0.013486652672096127,0.06306270621375733,0.9369372937862427,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/chestnuts/chestnuts_6.csv#384:512,testing/chestnuts/chestnuts_6.csv,nuts,vegetables,abstain_unknown,0.9606996177890649,0.00743856250854118,0.06086544671610267,0.9391345532838973,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/hazelnut/hazelnut_6.csv#0:128,testing/hazelnut/hazelnut_6.csv,nuts,vegetables,recognize,0.6111109145902535,0.3198209439969462,0.3183068369922677,0.6816931630077323,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/hazelnut/hazelnut_6.csv#128:256,testing/hazelnut/hazelnut_6.csv,nuts,vegetables,recognize,0.5136067049173283,0.2844655354107089,0.27520902206945885,0.7247909779305411,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/hazelnut/hazelnut_6.csv#256:384,testing/hazelnut/hazelnut_6.csv,nuts,vegetables,recognize,0.6183013061169027,0.34130695236756503,0.33075403104336965,0.6692459689566304,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/hazelnut/hazelnut_6.csv#384:512,testing/hazelnut/hazelnut_6.csv,nuts,vegetables,recognize,0.5495107435004722,0.3362043433003141,0.309472633140274,0.690527366859726,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/peanuts/peanuts_6.csv#0:128,testing/peanuts/peanuts_6.csv,nuts,vegetables,recognize,0.8228206140539873,0.3461095387934673,0.5336535048512125,0.46634649514878745,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/peanuts/peanuts_6.csv#128:256,testing/peanuts/peanuts_6.csv,nuts,vegetables,recognize,0.485662131177454,0.38626990634828007,0.31184950154916735,0.6881504984508326,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/peanuts/peanuts_6.csv#256:384,testing/peanuts/peanuts_6.csv,nuts,vegetables,recognize,0.6571914647705368,0.45256457085684754,0.39266186924587454,0.6073381307541255,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/peanuts/peanuts_6.csv#384:512,testing/peanuts/peanuts_6.csv,nuts,vegetables,recognize,0.7473522257651423,0.24292201149156192,0.3067810975561117,0.6932189024438883,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pecans/pecans_6.csv#0:128,testing/pecans/pecans_6.csv,nuts,vegetables,recognize,0.8981679128738083,0.08710258332404543,0.27970117173525544,0.7202988282647446,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pecans/pecans_6.csv#128:256,testing/pecans/pecans_6.csv,nuts,vegetables,recognize,0.7924552983742837,0.08566695155439104,0.2605517792202737,0.7394482207797263,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pecans/pecans_6.csv#256:384,testing/pecans/pecans_6.csv,nuts,herbs,abstain_unknown,0.5005181765266223,0.06754217812081185,0.13238230973938767,0.8676176902606123,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pecans/pecans_6.csv#384:512,testing/pecans/pecans_6.csv,nuts,herbs,abstain_unknown,0.6363209657158115,0.07896304328965556,0.22415583856311452,0.7758441614368855,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pili_nut/pili_nut_6.csv#0:128,testing/pili_nut/pili_nut_6.csv,nuts,vegetables,recognize,0.6509715627743345,0.13535958925622862,0.29684211856577764,0.7031578814342223,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pili_nut/pili_nut_6.csv#128:256,testing/pili_nut/pili_nut_6.csv,nuts,vegetables,recognize,0.673591429466746,0.18950152726485286,0.35727665000173714,0.6427233499982629,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pili_nut/pili_nut_6.csv#256:384,testing/pili_nut/pili_nut_6.csv,nuts,vegetables,recognize,0.5354693494056547,0.1460959736348522,0.27969611358229485,0.7203038864177052,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pili_nut/pili_nut_6.csv#384:512,testing/pili_nut/pili_nut_6.csv,nuts,vegetables,recognize,0.5291401977432322,0.14361136448269526,0.2756638275155969,0.7243361724844031,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pistachios/pistachios_6.csv#0:128,testing/pistachios/pistachios_6.csv,nuts,herbs,abstain_unknown,0.35621935287321443,0.23349376196258853,0.20764854522483356,0.7923514547751664,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pistachios/pistachios_6.csv#128:256,testing/pistachios/pistachios_6.csv,nuts,vegetables,abstain_unknown,0.35563797041199263,0.2555782423694948,0.21706934588512114,0.7829306541148788,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pistachios/pistachios_6.csv#256:384,testing/pistachios/pistachios_6.csv,nuts,herbs,abstain_unknown,0.41448901638261976,0.2524098095257043,0.23288532577525886,0.7671146742247411,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pistachios/pistachios_6.csv#384:512,testing/pistachios/pistachios_6.csv,nuts,vegetables,recognize,0.558234950715011,0.24017530168574483,0.2636362835563861,0.7363637164436139,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/pistachios/pistachios_6.csv#512:640,testing/pistachios/pistachios_6.csv,nuts,fruits,recognize,0.43243434275399056,0.26733850984914154,0.3400093422237759,0.6599906577762241,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/walnuts/walnuts_6.csv#0:128,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.5158953371313425,0.19310900852024737,0.3156327566233459,0.6843672433766541,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/walnuts/walnuts_6.csv#128:256,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.6645298431247524,0.19093541241686718,0.3562053897126497,0.6437946102873503,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/walnuts/walnuts_6.csv#256:384,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.6660873898660004,0.21263059659088795,0.3763383571852264,0.6236616428147737,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/walnuts/walnuts_6.csv#384:512,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.5507195240969125,0.16734447303556704,0.3035784388760112,0.6964215611239888,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/walnuts/walnuts_6.csv#512:640,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.8900624401624476,0.13594142639672432,0.3478453071378601,0.6521546928621399,True,False,outer-3-nuts,sentinel_initial,nuts,True
testing/walnuts/walnuts_6.csv#640:768,testing/walnuts/walnuts_6.csv,nuts,vegetables,recognize,0.6290864263917102,0.4106128073470786,0.365934957560283,0.634065042439717,False,False,outer-3-nuts,sentinel_initial,nuts,True
testing/almond/almond_6.csv#0:128,testing/almond/almond_6.csv,nuts,herbs,recognize,0.7259593601169365,0.13716174218054078,0.3155532452469941,0.684446754753006,True,False,outer-3-nuts,sentinel_pair_initial,nuts,True
testing/almond/almond_6.csv#256:384,testing/almond/almond_6.csv,nuts,herbs,abstain_unknown,0.4829948517873017,0.14280856800035605,0.1890953630984475,0.8109046369015525,False,False,outer-3-nuts,sentinel_pair_initial,nuts,True
testing/angelica/angelica_6.csv#0:128,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.859516725412349,0.24359857884082872,0.4575773735668876,0.5424226264331125,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/angelica/angelica_6.csv#256:384,testing/angelica/angelica_6.csv,herbs,herbs,recognize,0.8606111439628277,0.4162945848012915,0.5985547250263503,0.4014452749736497,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/apple/apple_6.csv#0:128,testing/apple/apple_6.csv,fruits,vegetables,recognize,0.48650775923716033,0.3436035016991025,0.4088591073678953,0.5911408926321047,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/apple/apple_6.csv#256:384,testing/apple/apple_6.csv,fruits,vegetables,recognize,0.4434384804930106,0.4416209671798169,0.31862072933789665,0.6813792706621034,False,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/asparagus/asparagus_6.csv#0:128,testing/asparagus/asparagus_6.csv,vegetables,herbs,abstain_unknown,0.4965729598937851,0.20286851401347825,0.22852375626259339,0.7714762437374066,False,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/asparagus/asparagus_6.csv#256:384,testing/asparagus/asparagus_6.csv,vegetables,vegetables,recognize,0.5925578977491822,0.09900725965191413,0.24221381802293127,0.7577861819770687,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/avocado/avocado_6.csv#0:128,testing/avocado/avocado_6.csv,vegetables,vegetables,recognize,0.8181088376219898,0.368837241131129,0.3955081352240848,0.6044918647759152,False,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/avocado/avocado_6.csv#256:384,testing/avocado/avocado_6.csv,vegetables,vegetables,recognize,0.644839855434467,0.44374979863351427,0.3851478846240141,0.6148521153759858,False,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/banana/banana_6.csv#0:128,testing/banana/banana_6.csv,fruits,fruits,recognize,0.5324342016702267,0.1701787357255214,0.30101325435479825,0.6989867456452017,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/banana/banana_6.csv#256:384,testing/banana/banana_6.csv,fruits,herbs,abstain_unknown,0.7452131770278851,0.05128384120996364,0.19549269612512532,0.8045073038748747,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/brazil_nut/brazil_nut_6.csv#0:128,testing/brazil_nut/brazil_nut_6.csv,nuts,vegetables,recognize,0.7040476335734561,0.3308283589600956,0.34748405691502987,0.6525159430849701,False,False,outer-3-nuts,sentinel_pair_initial,nuts,True
testing/brazil_nut/brazil_nut_6.csv#256:384,testing/brazil_nut/brazil_nut_6.csv,nuts,vegetables,recognize,0.5208675588037506,0.2633044918319543,0.37033331997346947,0.6296666800265305,True,False,outer-3-nuts,sentinel_pair_initial,nuts,True
testing/broccoli/broccoli_6.csv#0:128,testing/broccoli/broccoli_6.csv,vegetables,vegetables,recognize,0.6499706843445393,0.1706799631417447,0.33307202291267357,0.6669279770873264,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/broccoli/broccoli_6.csv#256:384,testing/broccoli/broccoli_6.csv,vegetables,vegetables,recognize,0.8144811270924287,0.2582814585726209,0.45865605139941706,0.5413439486005829,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/brussel_sprouts/brussel_sprouts_6.csv#0:128,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,vegetables,recognize,0.6989674240314605,0.18633664936877023,0.36089229392152833,0.6391077060784717,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/brussel_sprouts/brussel_sprouts_6.csv#256:384,testing/brussel_sprouts/brussel_sprouts_6.csv,vegetables,fruits,recognize,0.5990476336103737,0.4104920599732004,0.49588738352855205,0.504112616471448,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/cabbage/cabbage_6.csv#0:128,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.7714545389481364,0.3941244704079678,0.5514064849154,0.4485935150846,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/cabbage/cabbage_6.csv#256:384,testing/cabbage/cabbage_6.csv,vegetables,vegetables,recognize,0.7184461958415875,0.6899703627431585,0.7040643311205749,0.29593566887942513,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/cashew/cashew_6.csv#0:128,testing/cashew/cashew_6.csv,nuts,vegetables,abstain_unknown,0.9985465597525428,0.024312486302459347,0.15581126261073555,0.8441887373892645,True,False,outer-3-nuts,sentinel_pair_initial,nuts,True
testing/cashew/cashew_6.csv#256:384,testing/cashew/cashew_6.csv,nuts,vegetables,recognize,0.8382504238152255,0.29418556077877556,0.4965895397641078,0.5034104602358922,True,False,outer-3-nuts,sentinel_pair_initial,nuts,True
testing/cauliflower/cauliflower_6.csv#0:128,testing/cauliflower/cauliflower_6.csv,vegetables,vegetables,recognize,0.5102847148947196,0.641709057943683,0.5722362481337157,0.42776375186628435,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
testing/cauliflower/cauliflower_6.csv#256:384,testing/cauliflower/cauliflower_6.csv,vegetables,vegetables,recognize,0.6167134938347754,0.6136504355374771,0.6151800582703808,0.3848199417296192,True,False,outer-3-nuts,sentinel_pair_initial,nuts,False
